Article_id,credibility_withoutInline_withMeanTime
917,0.000000000033245000
918,0.000680422409160000
920,0.000000000033293000
921,0.000069547004183000
922,0.000000000033293000
923,0.000069547004183000
924,0.000000000033341000
925,0.000047285002561000
926,0.000000000033388000
927,0.000032493764221000
928,0.000000000033436000
929,0.000615244965194000
930,0.000000000033484000
931,0.001597928438486000
932,0.000000000033579000
933,0.889957630216718000
944,0.000000000033627000
948,0.030973312736401000
951,0.000000000033675000
952,0.034741294708388000
953,0.000000000033723000
954,0.507918187759941000
954,0.000000000033771000
955,0.000027876159434000
956,0.000000000033818000
957,0.003595903627247000
958,0.000000000033866000
959,0.000274934863397000
960,0.000000000033914000
963,0.000915712898758000
964,0.000000000033962000
965,0.297367989690595000
966,0.000000000034009000
967,0.000019654425283000
968,0.000000000034057000
969,0.000028258155871000
972,0.000000000034153000
974,0.001996606701220000
975,0.000000000034153000
978,0.001996606701220000
980,0.000000000034248000
981,0.000742178077787000
982,0.000000000034296000
983,0.010499912284069000
984,0.000000000034344000
985,0.000201980795840000
986,0.000000000034774000
988,0.003034561585454000
989,0.000000000034774000
991,0.003034561585454000
992,0.000000000034869000
993,0.016501212822027000
993,0.000000000035060000
994,0.009049056254753000
999,0.000000000035060000
1000,0.009049056254753000
1000,0.000000000035108000
1002,0.000000000202766000
1003,0.000000000035156000
1004,0.489236567235054000
1005,0.000000000035203000
1006,0.002623857006501000
1007,0.000000000035251000
1008,0.000392668840139000
1009,0.000000000035347000
1010,0.000055259206810000
1011,0.000000000035395000
1012,0.000658403791004000
1013,0.000000000035442000
1014,0.000174927861854000
1016,0.000000000035538000
1017,0.009287274910720000
1018,0.000000000035633000
1019,0.000252637364949000
1020,0.000000000035729000
1021,0.000102668727783000
1022,0.000000000035777000
1023,0.000096485535093000
1027,0.000000000035872000
1028,0.000317907182529000
1029,0.000000000035920000
1030,0.000603815339423000
1032,0.000000000035968000
1033,0.782475028176244000
1034,0.000000000036063000
1035,0.000000275986228000
1036,0.000000000036254000
1038,0.000111895137953000
1043,0.000000000036398000
1044,0.000004057014593000
1046,0.000000000036493000
1047,0.001713557537184000
1049,0.000000000036541000
1050,0.028255011296390000
1050,0.000000000036589000
1051,0.000753228572069000
1051,0.000000000036684000
1052,0.000005209483001000
1053,0.000000000036732000
1055,0.000016175223557000
1057,0.000000000036780000
1057,0.003396639935730000
1058,0.000000000036828000
1059,0.045533970572755000
1063,0.000000000036875000
1064,0.023514438560932000
1070,0.000000000036875000
1071,0.023514438560932000
1077,0.000000000036923000
1078,0.003410331346650000
1087,0.000000000037019000
1099,0.000625629703462000
1100,0.000000000037066000
1101,0.000636841835369000
1109,0.000000000037114000
1110,0.002488428467913000
1111,0.000000000037210000
1112,0.000017300385105000
1113,0.000000000037210000
1114,0.000017300385105000
1117,0.000000000037257000
1120,0.019032245380477000
1121,0.000000000037353000
1122,0.018284558182114000
1125,0.000000000037401000
1126,0.007041490935508000
1127,0.000000000037401000
1129,0.007041490935508000
1130,0.000000000037448000
1132,0.321528507858155000
1133,0.000000000037448000
1134,0.321528507858155000
1135,0.000000000037496000
1136,0.739681617132118000
1140,0.000000000037544000
1141,0.004037305885111000
1142,0.000000000037592000
1143,0.000945911117900000
1144,0.000000000037640000
1146,0.000039824431476000
1147,0.000000000037687000
1148,0.001409511589343000
1152,0.000000000037783000
1152,0.000327060739229000
1153,0.000000000037926000
1153,0.002693298736094000
1154,0.000000000037974000
1155,0.003387379262492000
1158,0.000000000038117000
1159,0.054190753720782000
1160,0.000000000038165000
1162,0.236277935046494000
1164,0.000000000038213000
1166,0.000560740440344000
1167,0.000000000038261000
1168,0.000051235439431000
1169,0.000000000038308000
1170,0.000208539423434000
1171,0.000000000038356000
1173,0.130394868847856000
1174,0.000000000038404000
1175,0.000018880682180000
1175,0.000000000038499000
1175,0.001431643584848000
1176,0.000000000038595000
1177,0.002201611614769000
1178,0.000000000038643000
1181,0.271146453901632000
1182,0.000000000038834000
1183,0.011016691514550000
1183,0.000000000038881000
1184,0.000119185881824000
1187,0.000000000038929000
1189,0.011403205974181000
1190,0.000000000038977000
1191,0.000091140348709000
1192,0.000000000039073000
1193,0.000040843098779000
1194,0.000000000039120000
1196,0.000022917971976000
1197,0.000000000039168000
1198,0.000005376749870000
1199,0.000000000039216000
1200,0.000122390199424000
1201,0.000000000039264000
1202,0.012228484782078000
1203,0.000000000039359000
1204,0.000166618336382000
1205,0.000000000039407000
1206,0.063422595587946000
1207,0.000000000039455000
1208,0.000580325183989000
1209,0.000000000039502000
1210,0.006967423067360000
1212,0.000000000039550000
1213,0.218824082444955000
1214,0.000000000039741000
1215,0.000000020218505000
1216,0.000000000039885000
1217,0.000007516839400000
1225,0.000000000040076000
1227,0.000000000313583000
1234,0.000000000040123000
1235,0.000067976119173000
1237,0.000000000040171000
1239,0.073609318257920000
1240,0.000000000040219000
1241,0.028351126688405000
1242,0.000000000040219000
1245,0.028351126688405000
1246,0.000000000040267000
1246,0.000051831235170000
1247,0.000000000040314000
1252,0.000249333798270000
1254,0.000000000040410000
1255,0.000000672779509000
1256,0.000000000040410000
1257,0.000000672779509000
1259,0.000000000040506000
1260,0.000242944718192000
1261,0.000000000040553000
1262,0.000049474505346000
1264,0.000000000040601000
1265,0.000052754347002000
1267,0.000000000040649000
1268,0.247503668195592000
1270,0.000000000040697000
1271,0.001530766728956000
1273,0.000000000040744000
1274,0.320319808864568000
1275,0.000000000040792000
1276,0.000058517589332000
1277,0.000000000040840000
1278,0.000032524025130000
1279,0.000000000040888000
1280,0.005650071323793000
1282,0.000000000040935000
1285,0.000079321825566000
1286,0.000000000040983000
1288,0.000000004679341000
1289,0.000000000041031000
1289,0.001792522372896000
1291,0.000000000041079000
1292,0.000001356142993000
1293,0.000000000041174000
1295,0.000739011914152000
1298,0.000000000041222000
1300,0.014197312852064000
1301,0.000000000041222000
1302,0.014197312852064000
1303,0.000000000041270000
1304,0.004549170081900000
1305,0.000000000041318000
1305,0.000014951145595000
1306,0.000000000041365000
1307,0.359179752194054000
1309,0.000000000041461000
1311,0.124078639954594000
1312,0.000000000041509000
1313,0.211212333386901000
1314,0.000000000041556000
1315,0.136409130511424000
1316,0.000000000041652000
1317,0.000038017344859000
1318,0.000000000041652000
1320,0.000038017344859000
1322,0.000000000041700000
1324,0.000001147123735000
1325,0.000000000041747000
1327,0.012581907883856000
1327,0.000000000041795000
1328,0.000079120902188000
1328,0.000000000041843000
1330,0.000021164364179000
1331,0.000000000041891000
1332,0.044155713055979000
1333,0.000000000041938000
1334,0.224791228881637000
1335,0.000000000042034000
1336,0.003723933278109000
1337,0.000000000042082000
1338,0.461353451785001000
1344,0.000000000042130000
1346,0.000563137084543000
1347,0.000000000042177000
1348,0.000008406125189000
1349,0.000000000042225000
1350,0.008982390197793000
1352,0.000000000042273000
1353,0.000001379868185000
1353,0.000000000042321000
1354,0.000136246764244000
1355,0.000000000042368000
1356,0.000379676235799000
1356,0.000000000042416000
1357,0.536774893871693000
1358,0.000000000042464000
1359,0.026699184449543000
1360,0.000000000042512000
1361,0.000017501184086000
1362,0.000000000042559000
1363,0.000000000818708000
1364,0.000000000042607000
1365,0.000247890265153000
1366,0.000000000042655000
1367,0.999999999999994000
1368,0.000000000042703000
1369,0.000027472663182000
1370,0.000000000042751000
1371,0.000039259717487000
1372,0.000000000042798000
1373,0.477339791779014000
1374,0.000000000042846000
1375,0.000025932686989000
1376,0.000000000042846000
1377,0.000025932686989000
1379,0.000000000042894000
1380,0.000012805980337000
1381,0.000000000042942000
1382,0.028733482446997000
1383,0.000000000042942000
1384,0.028733482446997000
1386,0.000000000042989000
1387,0.129683901370757000
1388,0.000000000043037000
1389,0.009029218897801000
1391,0.000000000043085000
1392,0.000306902433523000
1393,0.000000000043085000
1394,0.000306902433523000
1394,0.000000000043133000
1395,0.027078418043822000
1395,0.000000000043180000
1397,0.000574334171727000
1398,0.000000000043228000
1399,0.000034179581915000
1400,0.000000000043276000
1404,0.291019419267040000
1406,0.000000000043419000
1408,0.000072978099045000
1409,0.000000000043467000
1412,0.000076802438921000
1415,0.000000000043515000
1416,0.006269675122566000
1417,0.000000000043563000
1418,0.000000706537028000
1419,0.000000000043610000
1420,0.000025383187482000
1422,0.000000000043610000
1423,0.000025383187482000
1425,0.000000000043658000
1428,0.012344597517595000
1432,0.000000000043706000
1433,0.011190015200998000
1433,0.000000000043801000
1434,0.000063773223697000
1435,0.000000000043849000
1435,0.000014501676991000
1436,0.000000000043945000
1437,0.003176190372952000
1438,0.000000000043992000
1439,0.019102059236336000
1440,0.000000000044040000
1441,0.000019734875910000
1442,0.000000000044088000
1444,0.000000005992904000
1445,0.000000000044136000
1446,0.488947971941311000
1447,0.000000000044183000
1448,0.001508718939007000
1449,0.000000000044231000
1451,0.000000001763566000
1453,0.000000000044279000
1453,0.000153541603289000
1456,0.000000000044327000
1458,0.000045112831199000
1460,0.000000000044375000
1461,0.002403453605100000
1462,0.000000000044422000
1465,0.049233419162157000
1466,0.000000000044470000
1478,0.000249344613332000
1478,0.000000000044518000
1482,0.000121019866225000
1484,0.000000000044566000
1485,0.000421927931373000
1486,0.000000000045091000
1487,0.000161134887979000
1488,0.000000000045282000
1490,0.000025973544375000
1491,0.000000000045425000
1491,0.004986791243581000
1493,0.000000000045473000
1494,0.116514482165253000
1495,0.000000000045521000
1496,0.000222286497507000
1497,0.000000000045569000
1498,0.000111987969029000
1498,0.000000000045569000
1499,0.000111987969029000
1500,0.000000000045616000
1501,0.000565892156141000
1502,0.000000000045664000
1502,0.265908293395306000
1503,0.000000000045712000
1504,0.002005930720836000
1505,0.000000000045760000
1506,0.011468905564306000
1507,0.000000000045808000
1508,0.000058316298001000
1508,0.000000000045855000
1509,0.017983225057625000
1511,0.000000000045999000
1512,0.456802258122809000
1513,0.000000000046046000
1514,0.000000071448896000
1515,0.000000000046094000
1516,0.000151710867480000
1516,0.000000000046142000
1517,0.000045973899308000
1519,0.000000000046190000
1520,0.000101210103363000
1522,0.000000000046237000
1523,0.000244574201793000
1525,0.000000000046285000
1526,0.010909271540425000
1527,0.000000000046428000
1528,0.073230505149046000
1529,0.000000000046524000
1530,0.304555161153473000
1531,0.000000000046572000
1535,0.541309345367826000
1536,0.000000000046715000
1537,0.101421964407758000
1538,0.000000000046811000
1539,0.000013589695374000
1540,0.000000000046858000
1541,0.000167327455246000
1542,0.000000000046906000
1543,0.000129527066983000
1544,0.000000000046954000
1545,0.000187829610729000
1546,0.000000000047002000
1547,0.000138006246878000
1548,0.000000000047049000
1548,0.000014337363012000
1549,0.000000000047097000
1550,0.007688074851772000
1551,0.000000000047193000
1552,0.005450712443472000
1553,0.000000000047241000
1554,0.000695468738996000
1556,0.000000000047336000
1557,0.895652036064533000
1558,0.000000000047384000
1559,0.290642789519246000
1560,0.000000000047432000
1562,0.005119330283485000
1563,0.000000000047432000
1564,0.005119330283485000
1564,0.000000000047479000
1565,0.000042435745114000
1566,0.000000000047718000
1567,0.000107940119964000
1568,0.000000000047766000
1569,0.000458035814983000
1570,0.000000000047766000
1571,0.000458035814983000
1572,0.000000000047861000
1573,0.000017442974573000
1574,0.000000000047909000
1575,0.019425345815295000
1576,0.000000000047957000
1577,0.170868111829899000
1578,0.000000000048005000
1579,0.081472431077389000
1580,0.000000000048053000
1581,0.000076926059990000
1583,0.000000000048100000
1584,0.000020573536819000
1585,0.000000000048148000
1586,0.000010795918647000
1587,0.000000000048196000
1588,0.000011074630713000
1588,0.000000000048244000
1589,0.000019922508812000
1590,0.000000000048291000
1591,0.000015231917715000
1591,0.000000000048339000
1592,0.000021946145374000
1593,0.000000000048387000
1594,0.000015028982294000
1595,0.000000000048435000
1596,0.008609096499858000
1597,0.000000000048530000
1598,0.210927294802642000
1599,0.000000000048578000
1600,0.001787075353065000
1601,0.000000000048626000
1602,0.003474082954162000
1603,0.000000000048673000
1604,0.000180539287376000
1605,0.000000000048721000
1606,0.000058527763863000
1607,0.000000000048769000
1607,0.000561945890626000
1608,0.000000000048817000
1610,0.000580633986862000
1610,0.000000000048865000
1611,0.003230106845324000
1612,0.000000000049056000
1613,0.000014304619847000
1614,0.000000000049103000
1615,0.128508073819465000
1616,0.000000000049151000
1617,0.000109341327796000
1620,0.000000000049199000
1622,0.000031456057373000
1623,0.000000000049294000
1624,0.047864126884736000
1625,0.000000000049342000
1627,0.000011495277813000
1628,0.000000000049390000
1629,0.000021230350628000
1633,0.000000000049438000
1634,0.000128226005844000
1635,0.000000000049486000
1636,0.052540095138206000
1637,0.000000000049581000
1638,0.000031159819637000
1639,0.000000000049820000
1640,0.000011538183401000
1641,0.000000000049868000
1642,0.244172291078088000
1643,0.000000000049963000
1644,0.004963457986241000
1644,0.000000000050011000
1645,0.126850070934277000
1647,0.000000000050106000
1648,0.000608919023096000
1649,0.000000000050154000
1650,0.000013102582791000
1650,0.000000000050154000
1651,0.000013102582791000
1652,0.000000000050202000
1653,0.971504748930397000
1654,0.000000000050202000
1655,0.971504748930397000
1656,0.000000000050250000
1657,0.000060376185239000
1658,0.000000000050298000
1659,0.000018187451450000
1660,0.000000000050393000
1661,0.057079374350311000
1662,0.000000000050489000
1663,0.017110629415436000
1664,0.000000000050489000
1665,0.017110629415436000
1667,0.000000000050536000
1668,0.198398037548998000
1669,0.000000000050584000
1670,0.000009370100553000
1673,0.000000000050775000
1674,0.017464331753613000
1676,0.000000000050823000
1677,0.000013168615196000
1678,0.000000000051110000
1679,0.013033708997477000
1680,0.000000000051157000
1682,0.019342979505584000
1683,0.000000000051444000
1684,0.000153138165751000
1685,0.000000000051492000
1686,0.022579278469754000
1687,0.000000000051922000
1688,0.003206191063694000
1689,0.000000000052495000
1690,0.000630838213393000
1691,0.000000000052543000
1692,0.000668886313895000
1693,0.000000000052590000
1693,0.189332981455649000
1694,0.000000000052972000
1695,0.000905370658832000
1696,0.000000000053020000
1697,0.000132027328374000
1698,0.000000000053068000
1699,0.002185348186684000
1700,0.000000000053116000
1701,0.003458960652371000
1701,0.000000000053163000
1702,0.000009669227080000
1710,0.000000000053211000
1711,0.000003152251114000
1714,0.000000000053355000
1714,0.498016947062419000
1715,0.000000000053498000
1716,0.020258737724703000
1716,0.000000000053546000
1717,0.000022918467022000
1718,0.000000000053593000
1718,0.000060950037886000
1719,0.000000000053737000
1721,0.004370881186143000
1721,0.000000000053784000
1722,0.003360061461867000
1723,0.000000000053832000
1724,0.001048818626732000
1725,0.000000000053928000
1726,0.748794142295466000
1727,0.000000000053975000
1728,0.001678791880564000
1729,0.000000000054071000
1730,0.000648782630449000
1731,0.000000000054119000
1732,0.000018369285052000
1733,0.000000000054167000
1734,0.037798754627192000
1735,0.000000000054214000
1736,0.479285520173986000
1736,0.000000000054262000
1737,0.000004286302939000
1738,0.000000000054453000
1740,0.824147942915771000
1741,0.000000000054501000
1742,0.011236951687305000
1743,0.000000000054549000
1745,0.028141281680725000
1746,0.000000000054596000
1747,0.000136552673503000
1748,0.000000000054644000
1749,0.001064064850440000
1750,0.000000000054740000
1751,0.139867172482329000
1752,0.000000000054788000
1753,0.000818340002557000
1754,0.000000000054835000
1755,0.000547889694824000
1756,0.000000000055026000
1758,0.008281828154274000
1759,0.000000000055026000
1760,0.008281828154274000
1761,0.000000000055074000
1762,0.000024833695152000
1763,0.000000000055074000
1764,0.000024833695152000
1765,0.000000000055122000
1766,0.889736674918884000
1767,0.000000000055170000
1768,0.000188492959533000
1769,0.000000000055313000
1770,0.032826888124743000
1773,0.000000000055361000
1774,0.000130967469377000
1776,0.000000000055408000
1777,0.038576384631969000
1777,0.000000000055504000
1778,0.002991008264786000
1778,0.000000000055600000
1778,0.000550519030347000
1779,0.000000000055695000
1781,0.001491160658684000
1783,0.000000000055743000
1784,0.032210356758431000
1786,0.000000000055791000
1787,0.000124946908070000
1788,0.000000000055838000
1789,0.000295756374859000
1790,0.000000000055886000
1791,0.000123383938939000
1793,0.000000000055934000
1794,0.000039333490812000
1797,0.000000000056029000
1798,0.124847074465495000
1799,0.000000000056077000
1800,0.000181076024090000
1801,0.000000000056125000
1802,0.000024875147130000
1805,0.000000000056125000
1806,0.000024875147130000
1807,0.000000000056125000
1809,0.000024875147130000
1810,0.000000000056173000
1811,0.000229994467203000
1812,0.000000000056220000
1814,0.001581695534588000
1820,0.000000000056268000
1822,0.000135172423038000
1823,0.000000000056412000
1824,0.035333879881042000
1825,0.000000000056459000
1826,0.000216422507312000
1827,0.000000000056507000
1828,0.654307958400982000
1830,0.000000000056507000
1832,0.654307958400982000
1834,0.000000000056555000
1835,0.000003422491484000
1837,0.000000000056698000
1839,0.005576602572836000
1840,0.000000000056794000
1841,0.039771591018499000
1842,0.000000000056841000
1844,0.009964610627903000
1845,0.000000000056889000
1847,0.000238318880175000
1847,0.000000000056937000
1848,0.000406417005038000
1849,0.000000000056985000
1851,0.004212756424626000
1853,0.000000000057033000
1854,0.000022865176774000
1855,0.000000000057128000
1857,0.000014884923210000
1858,0.000000000057176000
1859,0.000333421958504000
1860,0.000000000057224000
1862,0.119791763806579000
1864,0.000000000057271000
1866,0.000007967424615000
1869,0.000000000057319000
1869,0.020561257619363000
1870,0.000000000057367000
1871,0.000774492067184000
1872,0.000000000057415000
1873,0.001397764747652000
1874,0.000000000057462000
1875,0.001896888182059000
1876,0.000000000057510000
1876,0.007296267951517000
1877,0.000000000057558000
1878,0.000000001506442000
1879,0.000000000057606000
1880,0.000321651074876000
1881,0.000000000057653000
1881,0.000060498429768000
1884,0.000000000057701000
1884,0.000181156008176000
1885,0.000000000057749000
1887,0.017935246148586000
1889,0.000000000057797000
1890,0.077480799665900000
1893,0.000000000057892000
1893,0.041882883656799000
1894,0.000000000057940000
1896,0.012572249768873000
1897,0.000000000057988000
1898,0.004868735927460000
1899,0.000000000058036000
1902,0.000002460442758000
1905,0.000000000058083000
1906,0.002124400173998000
1908,0.000000000058131000
1909,0.230775175955415000
1909,0.000000000058513000
1910,0.000594434832494000
1911,0.000000000058609000
1912,0.013102872893713000
1913,0.000000000058943000
1914,0.000089701624160000
1915,0.000000000058991000
1916,0.034496339814827000
1919,0.000000000059086000
1920,0.000023114584386000
1921,0.000000000059182000
1923,0.000429044007862000
1924,0.000000000059230000
1925,0.000016428545959000
1926,0.000000000059278000
1927,0.000039241700514000
1928,0.000000000059325000
1930,0.000017151984838000
1931,0.000000000059469000
1933,0.000051238485417000
1934,0.000000000059516000
1935,0.000632804684858000
1936,0.000000000059516000
1937,0.000632804684858000
1938,0.000000000059564000
1939,0.027163921680565000
1940,0.000000000059803000
1941,0.000122025385365000
1942,0.000000000059898000
1943,0.000023736177306000
1944,0.000000000059946000
1945,0.000000000098541000
1946,0.000000000059994000
1947,0.365458379754529000
1948,0.000000000060042000
1949,0.021657219689318000
1950,0.000000000060137000
1951,0.828245858227055000
1952,0.000000000060185000
1955,0.000017379019629000
1957,0.000000000060233000
1959,0.000010561154522000
1960,0.000000000060281000
1961,0.000021831836351000
1962,0.000000000060376000
1963,0.015629291873566000
1965,0.000000000060424000
1966,0.000071943311023000
1967,0.000000000060519000
1968,0.005354529286333000
1969,0.000000000060567000
1970,0.000000003202084000
1971,0.000000000060663000
1972,0.001086528189995000
1973,0.000000000060710000
1974,0.189699032096437000
1975,0.000000000060806000
1976,0.006353112468555000
1977,0.000000000060854000
1978,0.020462778111525000
1979,0.000000000060902000
1980,0.001445164125349000
1981,0.000000000060949000
1985,0.000073447441027000
1986,0.000000000060997000
1988,0.038611089137308000
1990,0.000000000061045000
1991,0.000048377990404000
1994,0.000000000061093000
1997,0.007311569333886000
1998,0.000000000061140000
2002,0.000001087352940000
2003,0.000000000061236000
2004,0.000000034167255000
2006,0.000000000061379000
2006,0.334350252125192000
2007,0.000000000061427000
2009,0.000014803709272000
2011,0.000000000061523000
2014,0.003075114982304000
2015,0.000000000061570000
2017,0.120813109229106000
2018,0.000000000061570000
2019,0.120813109229106000
2020,0.000000000061666000
2021,0.640049677033957000
2023,0.000000000061714000
2024,0.024236238253009000
2025,0.000000000061761000
